1205597916	20241022	202410	2024	2024.8000	USA	INDIANA	USA								COP	DETECTIVE						COP			1	084	084	08	2	7.0	1	1	1	-7.54098360655737	3	Allen County, Indiana, United States	US	USIN	IN003	41.0706	-85.0144	450402	3	Allen County, Indiana, United States	US	USIN		41.0706	-85.0144	450402	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241022151500	https://963xke.com/2024/10/22/isp-investigating-allen-county-jail-inmate-death/
1205597917	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								COP	POLICE						COP			1	090	090	09	2	-2.0	4	1	4	-9.09090909090909	3	East Harlem, New York, United States	US	USNY	NY061	40.7947	-73.9425	2083753	3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	20241022151500	https://abc7ny.com/post/east-harlem-subway-crime-police-searching-suspect-after-75-year-old-woman-shoved-injured-train-platform/15453737/
1205597918	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								COP	POLICE						COP			1	134	134	13	3	-5.8	2	1	2	-8.33333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022151500	https://www.courant.com/2024/10/22/motorcyclist-passenger-suffer-serious-injuries-in-crash-on-route-63-in-litchfield/
1205597919	20241022	202410	2024	2024.8000	USA	NEW YORK	USA								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-8.16326530612245	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20241022151500	https://accesswdun.com/article/2024/10/1268236
1205597920	20241022	202410	2024	2024.8000	USA	NEW YORK	USA								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-8.16326530612245	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20241022151500	https://accesswdun.com/article/2024/10/1268236
1205597921	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CRM	FELON						CRM			1	190	190	19	4	-10.0	5	1	5	-8.06451612903226	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20241022151500	https://alaska-native-news.com/anchorage-man-charged-with-firearm-crime-connected-to-september-encounter-with-anchorage-police/76197/
1205597922	20241022	202410	2024	2024.8000	USA	ALASKA	USA								CRM	FELON						CRM			1	190	190	19	4	-10.0	3	1	3	-8.06451612903226	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20241022151500	https://alaska-native-news.com/anchorage-man-charged-with-firearm-crime-connected-to-september-encounter-with-anchorage-police/76197/
1205597923	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CRM	CROOK						CRM			0	193	193	19	4	-10.0	2	1	2	-3.80059230009871	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022151500	https://calgaryherald.com/news/politics/threats-against-politicians-csis
1205597924	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CVL	POPULATION						CVL			1	012	012	01	1	-0.4	1	1	1	-4.96894409937888	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://atlantic.ctvnews.ca/north-atlantic-right-whale-population-grew-in-2023-but-still-vulnerable-to-humans-1.7082440
1205597925	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CVL	POPULATION						CVL			1	012	012	01	1	-0.4	1	1	1	-4.96894409937888	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022151500	https://atlantic.ctvnews.ca/north-atlantic-right-whale-population-grew-in-2023-but-still-vulnerable-to-humans-1.7082440
1205597926	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CVL	NEIGHBORHOOD						CVL			1	020	020	02	1	3.0	8	1	8	2.28571428571428	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20241022151500	https://1035kissfmboise.com/you-could-actually-fit-a-lot-more-people-in-idaho-theres-room/
1205597927	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	6	1	6	-7.71428571428571	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	20241022151500	https://www.wbls.com/news/jayland-walker-family-to-receive-4-8m-settlement-after-2022-killing/
1205597928	20241022	202410	2024	2024.8000	USA	ARIZONA	USA								CVL	INDIGENOUS PEOPLE						CVL			0	036	036	03	1	4.0	2	1	2	0.353982300884956	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597929	20241022	202410	2024	2024.8000	USA	ARIZONA	USA								CVL	INDIGENOUS PEOPLE						CVL			0	036	036	03	1	4.0	8	1	8	0.353982300884956	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597930	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								CVL	VOTER						CVL			0	040	040	04	1	1.0	2	1	2	0.353982300884956	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597931	20241022	202410	2024	2024.8000	USA	PHOENIX	USA								CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	10	1	10	0.353982300884956	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597932	20241022	202410	2024	2024.8000	USA	ARIZONA	USA								CVL	INDIGENOUS PEOPLE						CVL			0	043	043	04	1	2.8	2	1	2	0.353982300884956	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597933	20241022	202410	2024	2024.8000	USA	ARIZONA	USA								CVL	INDIGENOUS PEOPLE						CVL			0	043	043	04	1	2.8	8	1	8	0.353982300884956	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597934	20241022	202410	2024	2024.8000	USA	PHOENIX	USA								CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	10	1	10	0.353982300884956	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241022151500	https://www.yahoo.com/news/bringing-culture-table-urban-native-141542280.html
1205597935	20241022	202410	2024	2024.8000	USA	WISCONSIN	USA								CVL	VOTER						CVL			1	046	046	04	1	7.0	10	1	10	-1.38339920948617	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241022151500	https://www.wpr.org/politics/questions-how-to-vote-wisconsin-2024-election
1205597936	20241022	202410	2024	2024.8000	USA	ARIZONA	USA								CVL	ENGINEER						CVL			0	060	060	06	2	6.0	5	1	5	-0.5270092226614	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022151500	https://www.salon.com/2024/10/22/an-uphill-battle-why-semiconductor-manufacturing-jobs-will-take-years-to-fill/
1205597937	20241022	202410	2024	2024.8000	USA	NEBRASKA	USA								CVL	COMMUNITY						CVL			1	100	100	10	3	-5.0	10	1	10	-0.61919504643963	0								0								0								20241022151500	https://www.kmaland.com/news/nebraska-city-council-deals-with-dangerous-properties/article_d8b83d82-907d-11ef-a45e-33e2298213fb.html
1205597938	20241022	202410	2024	2024.8000	USA	ALASKA	USA								CVL	VILLAGE						CVL			1	120	120	12	3	-4.0	6	1	6	-0.59206631142688	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	20241022151500	https://www.yahoo.com/news/southwest-alaska-house-race-poses-135854410.html
1205597939	20241022	202410	2024	2024.8000	USA	ALASKA	USA								CVL	VILLAGE						CVL			1	120	120	12	3	-4.0	2	1	2	-0.59206631142688	3	Toksook Bay, Alaska, United States	US	USAK	AK050	60.5338	-165.104	1411060	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	3	Kwethluk, Alaska, United States	US	USAK	AK050	60.8122	-161.436	1405119	20241022151500	https://www.yahoo.com/news/southwest-alaska-house-race-poses-135854410.html
1205597940	20241022	202410	2024	2024.8000	USA	ALASKA	USA								CVL	VILLAGE						CVL			1	120	120	12	3	-4.0	2	1	2	-0.59206631142688	3	Toksook Bay, Alaska, United States	US	USAK	AK050	60.5338	-165.104	1411060	3	Toksook Bay, Alaska, United States	US	USAK		60.5338	-165.104	1411060	3	Toksook Bay, Alaska, United States	US	USAK		60.5338	-165.104	1411060	20241022151500	https://www.yahoo.com/news/southwest-alaska-house-race-poses-135854410.html
1205597941	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								DEU	FRANKFORT	DEU								1	017	017	01	1	0.0	4	1	4	0.888888888888886	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20241022151500	https://www.yahoo.com/news/democratic-vp-nominee-tim-walz-140213144.html
1205597942	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								DEU	FRANKFORT	DEU								1	017	017	01	1	0.0	3	1	3	0.31847133757962	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://www.yahoo.com/news/democratic-vp-nominee-tim-walz-144843747.html
1205597943	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	1	1	1	-1.60810005955926	3	Ohio State University, Ohio, United States	US	USOH	OH101	40.5792	-83.0902	1049664	3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	20241022151500	https://www.yahoo.com/news/egregious-lies-dark-money-groups-141645061.html
1205597944	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	1	1	1	-1.60810005955926	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	20241022151500	https://www.yahoo.com/news/egregious-lies-dark-money-groups-141645061.html
1205597945	20241022	202410	2024	2024.8000	USA	NEW YORK	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-4.33996383363472	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241022151500	https://www.yahoo.com/news/trump-responds-voters-schools-bunch-145257111.html
1205597946	20241022	202410	2024	2024.8000	USA	IOWA	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	0.80645161290323	3	Iowa State University, Iowa, United States	US	USIA	IA169	42.0261	-93.6486	457841	3	Iowa State University, Iowa, United States	US	USIA		42.0261	-93.6486	457841	3	Iowa State University, Iowa, United States	US	USIA		42.0261	-93.6486	457841	20241022151500	https://wcfcourier.com/news/local/government-politics/elections/johnston-wulf-iowa-house-district-58/article_c51c97ba-8d7a-11ef-a8c5-cbd20ad2d292.html
1205597947	20241022	202410	2024	2024.8000	USA	IOWA	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	0.80645161290323	3	Black Hawk County, Iowa, United States	US	USIA	IA013	42.4667	-92.3168	465196	3	Black Hawk County, Iowa, United States	US	USIA		42.4667	-92.3168	465196	3	Black Hawk County, Iowa, United States	US	USIA		42.4667	-92.3168	465196	20241022151500	https://wcfcourier.com/news/local/government-politics/elections/johnston-wulf-iowa-house-district-58/article_c51c97ba-8d7a-11ef-a8c5-cbd20ad2d292.html
1205597948	20241022	202410	2024	2024.8000	USA	NEW YORK	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	8	1	8	-4.33996383363472	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022151500	https://www.yahoo.com/news/trump-responds-voters-schools-bunch-145257111.html
1205597949	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	090	090	09	2	-2.0	4	1	4	-2.54237288135593	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	3	Knox County, Nebraska, United States	US	USNE		42.6333	-97.8837	835875	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20241022151500	https://www.ktiv.com/2024/10/22/missing-knox-county-sheriffs-office-searching-12-year-old-boy-last-seen-monday-near-crofton-high-school/
1205597950	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	090	090	09	2	-2.0	4	1	4	-2.54237288135593	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20241022151500	https://www.ktiv.com/2024/10/22/missing-knox-county-sheriffs-office-searching-12-year-old-boy-last-seen-monday-near-crofton-high-school/
1205597951	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	160	160	16	4	-4.0	1	1	1	-8.18291215403131	3	Springfield, Ohio, United States	US	USOH	OH023	39.9242	-83.8088	1065370	3	Springfield, Ohio, United States	US	USOH	OH023	39.9242	-83.8088	1065370	3	Springfield, Ohio, United States	US	USOH	OH023	39.9242	-83.8088	1065370	20241022151500	https://www.yumasun.com/opinion/guest-column-trump-s-racism-isn-t-new-but-it-s-still-dangerous/article_47d39b44-8c4b-11ef-b6b0-abf03c9309d1.html
1205597952	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	160	160	16	4	-4.0	1	1	1	-8.18291215403131	3	Springfield, Ohio, United States	US	USOH	OH023	39.9242	-83.8088	1065370	1	Haiti	HA	HA		19	-72.416667	HA	3	Springfield, Ohio, United States	US	USOH	OH023	39.9242	-83.8088	1065370	20241022151500	https://www.yumasun.com/opinion/guest-column-trump-s-racism-isn-t-new-but-it-s-still-dangerous/article_47d39b44-8c4b-11ef-b6b0-abf03c9309d1.html
1205597953	20241022	202410	2024	2024.8000	USA	CHICAGO	USA								EDU	SCHOOL						EDU			1	182	182	18	4	-9.5	2	1	2	-9.84848484848485	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241022151500	https://www.dailyherald.com/20241022/crime/report-elgin-teen-shot-to-death-on-way-to-lil-durk-concert-in-chicago/
1205597954	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	190	190	19	4	-10.0	6	1	6	-9.13385826771653	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205597955	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	190	190	19	4	-10.0	2	1	2	-9.13385826771653	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205597956	20241022	202410	2024	2024.8000	USA	ATLANTA	USA								EDU	STUDENT						EDU			0	190	190	19	4	-10.0	2	1	2	-9.13385826771653	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	20241022151500	https://ktar.com/story/5617749/a-list-of-mass-killings-in-the-united-states-this-year-2/
1205597957	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EGY	EGYPT	EGY								0	012	012	01	1	-0.4	2	1	2	-3.59281437125748	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597958	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EGY	EGYPT	EGY								0	012	012	01	1	-0.4	6	1	6	-3.59281437125748	1	United States	US	US		39.828175	-98.5795	US	1	Egypt	EG	EG		27	30	EG	1	Qatar	QA	QA		25.5	51.25	QA	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597959	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								EGY	EGYPT	EGY								0	012	012	01	1	-0.4	2	1	2	-3.59281437125748	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Qatar	QA	QA		25.5	51.25	QA	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597960	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								ELI	ACTOR						ELI			0	130	130	13	3	-4.4	4	1	4	-3.80059230009871	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022151500	https://calgaryherald.com/news/politics/threats-against-politicians-csis
1205597961	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	043	043	04	1	2.8	2	1	2	-6.80473372781065	3	Brooklyn, Ohio, United States	US	USOH	OH035	41.4398	-81.7354	1056727	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597962	20241022	202410	2024	2024.8000	USA	OHIO	USA								GBR	LONDON	GBR								1	043	043	04	1	2.8	5	1	5	-6.80473372781065	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597963	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	-6.80473372781065	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597964	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	111	111	11	3	-2.0	1	1	1	-6.80473372781065	3	Brooklyn, Ohio, United States	US	USOH	OH035	41.4398	-81.7354	1056727	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597965	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	111	111	11	3	-2.0	1	1	1	-6.80473372781065	3	Brooklyn, Ohio, United States	US	USOH	OH035	41.4398	-81.7354	1056727	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597966	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	111	111	11	3	-2.0	2	1	2	-6.80473372781065	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597967	20241022	202410	2024	2024.8000	USA	OHIO	USA								GBR	LONDON	GBR								1	111	111	11	3	-2.0	3	1	3	-6.80473372781065	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597968	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	1	1	1	-6.80473372781065	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241022151500	https://abcnews.go.com/US/former-abercrombie-ceo-mike-jeffries-arrested-sex-trafficking/story?id=115019375
1205597969	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	174	174	17	4	-5.0	4	1	4	0	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20241022151500	https://www.elitedaily.com/entertainment/finn-wolfhard-filming-stranger-things-5-cast-group-chat
1205597970	20241022	202410	2024	2024.8000	USA	WASHINGTON	USA								GBRMIL	BRITISH	GBR					MIL			0	010	010	01	1	0.0	1	1	1	-8.25712748789675	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241022151500	https://www.justsecurity.org/104150/physicians-accountability-abuse-gazan-prisoners-detained-israel/
1205597971	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	KING						GOV			0	010	010	01	1	0.0	1	1	1	-2.5440313111546	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241022151500	https://www.foxnews.com/politics/harris-catholic-dinner-snub-just-latest-career-full-swipes-faithful-critics-charge
1205597972	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	1	4	0.92592592592593	3	New Berlin, Wisconsin, United States	US	USWI	WI133	42.9764	-88.1084	1570202	3	New Berlin, Wisconsin, United States	US	USWI		42.9764	-88.1084	1570202	3	New Berlin, Wisconsin, United States	US	USWI		42.9764	-88.1084	1570202	20241022151500	https://www.wuwm.com/government-politics/2024-10-22/young-voter-roundtable
1205597973	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	1	1	1	0.7645259938838	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20241022151500	https://www.yahoo.com/news/eminem-takes-political-stance-set-141508409.html
1205597974	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-2.15827338129496	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	China	CH	CH		35	105	CH	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20241022151500	https://www.yahoo.com/news/corn-soybean-associations-study-farmers-142613089.html
1205597975	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	KING						GOV			1	043	043	04	1	2.8	2	1	2	-5.47945205479452	3	Brushy Mountain State Prison, Tennessee, United States	US	USTN	TN129	36.1073	-84.4558	1305480	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Brushy Mountain State Prison, Tennessee, United States	US	USTN		36.1073	-84.4558	1305480	20241022151500	https://www.tvguide.co.uk/schedule/4ab21b2c-b5f1-55e4-9967-459c7e246973/great-escapes-with-morgan-freeman
1205597976	20241022	202410	2024	2024.8000	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	1	1	1	-2.5440313111546	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20241022151500	https://www.foxnews.com/politics/harris-catholic-dinner-snub-just-latest-career-full-swipes-faithful-critics-charge
